sales_id,supplier_id,customer_id,product_id,store_id,sales_date,quantity,unit_price,discount,total_amount,payment_method,sales_channel,reader_group,category
SLS001502,S00248,C00002,P00635,ST00150,2024-11-17,1,724.19,0.1,651.77,Card,In-Store,Young,Exam Prep
SLS001503,S00940,C00515,P00386,ST00765,2025-02-06,2,290.54,0.09,528.78,Bkash,Online,Young,Academic
SLS001504,S00125,C00360,P00906,ST00282,2026-05-23,2,174.79,0.08,321.61,Rocket,App,Professional,Children
SLS001505,S00232,C00428,P00499,ST00324,2024-12-12,1,439.91,0.04,422.31,Rocket,In-Store,Young,Fiction
SLS001506,S00550,C00111,P00853,ST00164,2025-09-10,2,484.15,0.04,929.57,Bkash,Online,Young,Programming
SLS001507,S00938,C00499,P00819,ST00415,2026-01-29,2,1275.1,0.044754650056997664,2436.07,Card,Online,Professional,Business
SLS001508,S00848,C00270,P00104,ST00319,2025-05-31,1,800.11,0.07,744.1,Bkash,Online,Professional,Academic
SLS001509,S00590,C00001,P00873,ST00341,2026-03-05,3,602.2,0.13,1571.74,Rocket,Online,Young,Fiction
SLS001510,S00572,C00784,P00169,ST00034,2025-03-20,2,998.59,0.06,1877.35,Nagad,Online,Young,Programming
SLS001511,S00623,C00628,P00820,ST00443,2024-07-20,1,969.73,0.11,863.06,Cash,Online,Professional,Programming
SLS001512,S00691,C00522,P00759,ST00104,2025-03-15,3,859.44,0.07,2397.84,Rocket,App,Young,Academic
SLS001513,S00178,C00621,P00741,ST00515,2024-04-20,4,521.65,0.0,2086.6,Rocket,App,Young,Fiction
SLS001514,S00883,C00319,P00921,ST00660,2024-09-17,1,390.72,0.14,336.02,Card,,Kids,Self Help
SLS001515,S00883,C00122,P00604,ST00527,2024-07-02,1,957.56,0.13,833.08,Nagad,Online,Professional,Self Help
SLS001516,S00341,C00354,P00338,ST00140,2024-03-09,2,349.11,0.09,635.38,Nagad,In-Store,Young,Self Help
SLS001517,S00571,C00794,P00597,ST00605,2024-05-17,2,490.46,0.1,882.83,Card,Online,Professional,Fiction
SLS001518,S00225,C00606,P00701,ST00395,2026-01-18,2,1158.47,0.05,2201.09,Rocket,App,Professional,Exam Prep
SLS001519,S00124,C00797,P00364,ST00343,2026-02-05,3,120.14,0.06,338.79,Card,App,Young,Children
SLS001520,S00420,C00904,P00251,ST00141,2026-03-19,3,570.23,0.07,1590.94,Card,In-Store,Young,Self Help
SLS001521,S00225,C00250,P00485,ST00995,2024-01-23,3,896.9,0.09,2448.54,Rocket,Online,Young,Exam Prep
SLS001522,S00963,C00917,P00900,ST00376,2026-05-20,1,283.8,0.07,263.93,Rocket,App,Young,Religious
SLS001523,S00412,C00663,P00632,ST00437,2024-11-01,3,1016.44,0.08,2805.37,Cash,Online,Young,Exam Prep
SLS001524,S00201,C00557,P00899,ST00089,2024-12-26,3,637.36,0.12,1682.63,Nagad,Online,Kids,Academic
SLS001525,S00559,C00497,P00472,ST00665,2024-06-10,4,213.84,0.03,829.7,Nagad,In-Store,Young,Fiction
SLS001526,S00831,C00465,P00946,ST00269,2026-06-10,2,168.94,0.11,300.71,Nagad,Online,Young,Children
SLS001527,S00997,C00071,P00796,ST00736,2025-09-19,4,375.21,0.12,1320.74,Bkash,Online,Young,Children
SLS001528,S00325,C00051,P00354,ST00063,2024-03-08,4,298.64,0.1,1075.1,Rocket,In-Store,Young,Biography
SLS001529,S00251,C00328,P00448,ST00283,2025-01-11,4,432.66,0.14,1488.35,Nagad,Online,Young,Religious
SLS001530,S00551,C00201,P00998,ST00739,2024-09-05,1,773.3,0.15,657.3,Nagad,Online,Professional,Religious
SLS001531,S00955,C00086,P00953,ST00378,2026-03-31,3,1021.79,0.07,2850.79,Bkash,In-Store,Young,Academic
SLS001532,S00752,C00022,P00408,ST00034,2025-08-04,3,1425.62,0.12,3763.64,Card,Online,Young,Business
SLS001533,S00798,C00979,P00838,ST00784,2026-05-14,1,712.32,0.06,669.58,,In-Store,Young,Programming
SLS001534,S00765,C00210,P00911,ST00963,2026-01-15,2,710.01,0.02,1391.62,Cash,App,Young,Business
SLS001535,S00227,C00984,P00249,ST00360,2025-04-21,2,301.8,0.1,543.24,Rocket,App,Professional,Academic
SLS001536,S00258,C00539,P00517,ST00611,2024-09-09,2,425.2,0.13,739.85,Bkash,Online,Professional,Children
SLS001537,S00173,C00189,P00760,ST00356,2025-11-27,3,205.37,0.08,566.82,Bkash,App,Young,Children
SLS001538,S00438,C00144,P00084,ST00537,2025-09-14,2,760.03,0.12,1337.65,Card,Online,Professional,Programming
SLS001539,S00200,C00198,P00810,ST00734,2025-11-24,3,785.44,0.04,2262.07,Nagad,Online,Young,Academic
SLS001540,S00292,C00359,P00212,ST00622,2026-04-12,2,660.6,0.09,1202.29,,Online,Young,Biography
SLS001541,S00788,C00203,P00476,ST00300,2025-06-27,3,650.65,0.03,1893.39,Nagad,App,Young,Academic
SLS001542,S00859,C00831,P00375,ST00184,2025-08-18,3,1121.26,0.07,3128.32,Cash,Online,Young,Business
SLS001543,S00205,C00363,P00745,ST00524,2025-01-12,1,984.9,0.0,984.9,,In-Store,Kids,Exam Prep
SLS001544,S00374,C00521,P00231,ST00651,2025-03-15,1,687.91,0.05,653.51,Card,Nan,Young,Self Help
SLS001545,S00290,C00494,P00464,ST00562,2024-04-29,1,802.46,0.09,730.24,Cash,Online,Professional,Academic
SLS001546,S00047,C00659,P00262,ST00120,2024-06-20,2,463.45,0.05,880.56,Nagad,In-Store,Elderly,Academic
SLS001547,S00639,C00998,P00060,ST00339,2026-06-10,2,531.5,0.07,988.59,Nagad,Online,Young,Programming
SLS001548,S00992,C00441,P00848,ST00738,2024-06-08,2,399.45,0.14,687.05,Bkash,Online,Professional,Academic
SLS001549,S00833,C00318,P00225,ST00140,2024-03-04,1,340.04,0.07788457083639577,313.56,Nagad,In-Store,Professional,Self Help
SLS001550,S00374,C00974,P00231,ST00878,2025-12-14,4,687.91,0.01,2724.12,Rocket,In-Store,Young,Self Help
SLS001551,S00278,C00998,P00052,ST00448,2024-04-30,3,577.28,0.13,1506.7,Nagad,Online,Young,Fiction
SLS001552,S00232,C00784,P00499,ST00785,2025-02-16,3,439.91,0.09,1200.95,Nagad,App,Young,Fiction
SLS001553,S00935,C00802,P00265,ST00327,2024-11-30,1,477.2,0.18,391.3,Bkash,Online,Young,Fiction
SLS001554,S00981,C00402,P00565,ST00343,2025-01-06,2,357.5,0.05,679.25,Bkash,In-Store,Young,Children
SLS001555,S00588,C00533,P00727,ST00965,2024-12-21,1,1197.17,0.14040720391075545,1029.08,Card,Online,Professional,Exam Prep
SLS001556,S00278,C00350,P00052,ST00551,2024-02-02,1,577.28,0.09,525.32,Card,Online,Young,Fiction
SLS001557,S00556,C00616,P00204,ST00095,2024-08-26,1,297.77,0.05,282.88,Cash,In-Store,Professional,Biography
SLS001558,S00468,C00829,P00389,ST00956,2025-07-26,4,763.32,0.02,2992.21,Bkash,In-Store,Young,Fiction
SLS001559,S00868,C00371,P00882,ST00360,2024-03-10,2,1419.32,0.1,2554.78,Card,Online,Professional,Business
SLS001560,S00411,C00529,P00116,ST00705,2024-08-25,1,742.32,0.05,705.2,Bkash,In-Store,Professional,Exam Prep
SLS001561,S00093,C00777,P00748,ST00120,2026-03-14,2,1003.73,0.05,1907.09,Nagad,Online,Young,Academic
SLS001562,S00955,C00207,P00953,ST00855,2025-08-07,2,1021.79,0.08,1880.09,Card,Online,Professional,Academic
SLS001563,S00398,C00608,P00085,ST00956,2025-04-03,1,639.17,0.11,568.86,Card,Online,Young,Biography
SLS001564,S00597,C00779,P00332,ST00364,2025-05-02,2,666.76,0.03631113713942057,1285.1,Bkash,App,Professional,Academic
SLS001565,S00451,C00049,P00772,ST00138,2026-05-16,2,1085.21,0.08,1996.79,Bkash,Online,Elderly,Exam Prep
SLS001566,S00411,C00255,P00934,ST00541,2024-02-13,2,787.38,0.13,1370.04,Card,Online,Professional,Exam Prep
SLS001567,S00794,C00022,P00243,ST00152,2026-02-23,1,1098.68,0.08,1010.79,Bkash,Online,Young,Academic
SLS001568,S00902,C00006,P00644,ST00422,2025-03-02,2,1154.5,0.09,2101.19,Cash,In-Store,Professional,Academic
SLS001569,S00647,C00473,P00736,ST00612,2025-03-17,3,772.14,0.15,1968.96,Bkash,Online,Young,Religious
SLS001570,S00827,C00700,P00401,ST00132,2024-07-23,1,197.17,0.13,171.54,Bkash,Online,Professional,Children
SLS001571,S00371,C00379,P00675,ST00944,2024-12-12,4,460.71,0.04,1769.13,Bkash,App,Young,Self Help
SLS001572,S00603,C00620,P00548,ST00700,2025-04-29,1,285.97,0.03,277.39,Rocket,App,Elderly,Children
SLS001573,S00309,C00189,P00937,ST00344,2024-08-15,1,235.77,0.04,226.34,Cash,Online,Young,Religious
SLS001574,S00415,C00841,P00538,ST00398,2024-11-08,3,964.64,0.02,2836.04,Bkash,In-Store,Young,Academic
SLS001575,S00928,C00358,P00515,ST00849,2026-06-05,2,306.05,0.11,544.77,Card,App,Professional,Biography
SLS001576,S00371,C00709,P00675,ST00459,2025-12-30,1,460.71,0.08,423.85,Rocket,App,Young,Self Help
SLS001577,S00678,C00129,P00158,ST00986,2025-06-24,3,457.08,0.14,1179.27,,Online,Young,Fiction
SLS001578,S00505,C00822,P00528,ST00057,2024-09-18,4,679.94,0.1,2447.78,Bkash,In-Store,Young,Fiction
SLS001579,S00956,C00513,P00055,ST00260,2026-01-20,1,463.58,0.11,412.59,Bkash,Online,Professional,Academic
SLS001580,S00885,C00970,P00628,ST00499,2026-02-05,1,304.63,0.05,289.4,Rocket,In-Store,Young,Biography
SLS001581,S00652,C00400,P00534,ST00129,2026-05-29,1,1122.66,0.07,1044.07,Bkash,In-Store,Young,Exam Prep
SLS001582,S00922,C00876,P00843,ST00341,2025-08-19,1,434.43,0.07907499863341028,400.08,Bkash,In-Store,Professional,Fiction
SLS001583,S00687,C00408,P00801,ST00500,2024-07-18,1,1106.87,0.03,1073.66,Bkash,App,Young,Academic
SLS001584,S00362,C00108,P00434,ST00247,2024-12-02,2,127.28,0.09,231.65,Nagad,Online,Professional,Children
SLS001585,S00151,C00687,P00666,ST00155,2026-04-05,1,431.95,0.19,349.88,Cash,Online,Young,Children
SLS001586,S00212,C00180,P00301,ST00257,2024-04-02,3,801.28,0.07,2235.57,Card,In-Store,Young,Programming
SLS001587,S00940,C00804,P00386,ST00079,2025-12-10,1,290.54,0.05,276.01,,Online,Professional,Academic
SLS001588,S00398,C00332,P00085,ST00185,2025-03-23,2,639.17,0.02,1252.77,Bkash,In-Store,Young,Biography
SLS001589,S00937,C00760,P00108,ST00055,2025-02-10,4,241.26,0.07,897.49,Bkash,In-Store,Young,Children
SLS001590,S00200,C00476,P00825,ST00949,2024-05-23,2,726.32,0.04,1394.53,Rocket,In-Store,Young,Academic
SLS001591,S00085,C00530,P00971,ST00152,2026-04-27,1,1080.11,0.05,1026.1,Bkash,In-Store,Young,Business
SLS001592,S00225,C00738,P00485,ST00002,2024-07-05,1,896.9,0.05,852.06,Card,Online,Professional,Exam Prep
SLS001593,S00369,C00665,P00134,ST00955,2025-06-10,2,558.57,0.18,916.05,Bkash,Online,Elderly,Exam Prep
SLS001594,S00035,C00664,P00095,ST00754,2025-05-06,4,340.77,0.04,1308.56,Bkash,App,Young,Religious
SLS001595,S00352,C00658,P00050,ST00255,2024-12-17,3,881.68,0.02,2592.14,Bkash,In-Store,Young,Exam Prep
SLS001596,S00609,C00582,P00881,ST00874,2024-05-10,3,722.43,0.1,1950.56,Bkash,In-Store,Young,Self Help
SLS001597,S00514,C00811,P00442,ST00869,2024-05-22,3,848.3,0.08,2341.31,Nagad,Online,Young,Programming
SLS001598,S00352,C00298,P00883,ST00736,2025-07-23,2,1170.77,0.03,2271.29,Rocket,In-Store,Kids,Exam Prep
SLS001599,S00336,C00179,P00363,ST00579,2025-10-12,2,350.19,0.11,623.34,,Online,Professional,Self Help
SLS001600,S00262,C00738,P00592,ST00572,2024-08-04,1,315.63,0.04,303.0,Nagad,In-Store,Professional,Children
SLS001601,S00439,C00534,P00679,ST00966,2025-11-22,3,978.99,0.07,2731.38,Nagad,Online,Young,Exam Prep
SLS001602,S00956,C00903,P00055,ST00446,2025-09-02,3,463.58,0.19,1126.5,Card,Online,Young,Academic
SLS001603,S00665,C00966,P00688,ST00805,2024-07-03,4,370.25,0.15,1258.85,Nagad,Online,Young,Fiction
SLS001604,S00749,C00870,P00804,ST00105,2024-12-09,2,364.06,0.14,626.18,Cash,Online,Young,Children
SLS001605,S00849,C00543,P00026,ST00694,2024-11-28,1,539.5,0.09,490.94,Bkash,App,Young,Self Help
SLS001606,S00095,C00757,P00065,ST00988,2025-05-10,2,1123.11,0.04,2156.37,Card,In-Store,Young,Business
SLS001607,S00571,C00331,P00520,ST00012,2024-02-19,2,446.34,0.06,839.12,Card,In-Store,Kids,Fiction
SLS001608,S00553,C00014,P00970,ST00246,2026-04-29,3,285.93,0.18,703.39,Bkash,Online,Young,Children
SLS001609,S00381,C00784,P00972,ST00780,2025-05-12,1,1090.41,0.0,1090.41,Bkash,In-Store,Young,Exam Prep
SLS001610,S00411,C00785,P00116,ST00727,2025-09-04,1,742.32,0.15,630.97,Cash,Online,Young,Exam Prep
SLS001611,S00839,C00007,P00763,ST00727,2025-06-19,1,417.02,0.03,404.51,Bkash,In-Store,Young,Biography
SLS001612,S00724,C00867,P00797,ST00980,2024-12-23,2,223.23,0.11,397.35,Bkash,App,Professional,Children
SLS001613,S00794,C00884,P00880,ST00090,2026-01-27,1,865.16,0.12,761.34,Cash,Online,Young,Academic
SLS001614,S00451,C00315,P00049,ST00665,2024-10-16,2,748.62,0.1,1347.52,Nagad,App,Professional,Exam Prep
SLS001615,S00085,C00016,P00971,ST00632,2024-01-24,2,1080.11,0.1,1944.2,Rocket,App,Professional,Business
SLS001616,S00350,C00878,P00826,ST00197,2025-05-15,3,1077.8,0.04,3104.06,Card,App,Young,Exam Prep
SLS001617,S00767,C00068,P00612,ST00203,2024-04-16,1,1111.31,0.04,1066.86,Rocket,In-Store,Professional,Exam Prep
SLS001618,S00895,C00231,P00072,ST00641,2026-01-03,1,547.18,0.04,525.29,Rocket,App,Young,Fiction
SLS001619,S00608,C00537,P00238,ST00646,2024-01-29,4,659.86,0.1,2375.5,Bkash,Online,Young,Fiction
SLS001620,S00011,C00821,P00346,ST00588,2024-07-05,3,306.87,0.06,865.37,Rocket,In-Store,Young,Academic
SLS001621,S00668,C00785,P00859,ST00442,2026-04-23,4,678.36,0.07,2523.5,Nagad,In-Store,Young,Fiction
SLS001622,S00678,C00681,P00764,ST00678,2024-08-22,2,914.5,0.11,1627.81,Nagad,Online,Professional,Fiction
SLS001623,S00537,C00832,P00940,ST00309,2025-04-03,1,168.83,0.19,136.75,Cash,Online,Elderly,Children
SLS001624,S00852,C00685,P00421,ST00225,2026-02-19,3,724.71,0.12,1913.23,Nagad,Online,Young,Exam Prep
SLS001625,S00196,C00638,P00916,ST00581,2024-08-07,1,528.88,0.19,428.39,Card,Online,Professional,Religious
SLS001626,S00559,C00167,P00897,ST00606,2024-09-25,4,461.66,0.1,1661.98,Nagad,In-Store,Young,Fiction
SLS001627,S00237,C00438,P00023,ST00810,2024-01-18,2,282.48,0.04,542.36,Card,In-Store,Professional,Academic
SLS001628,S00961,C00448,P00237,ST00398,2025-12-17,1,324.16,0.08,298.23,Nagad,In-Store,Young,Academic
SLS001629,S00749,C00017,P00804,ST00758,2024-03-27,1,364.06,0.01,360.42,Rocket,In-Store,Young,Children
SLS001630,S00673,C00400,P00672,ST00911,2026-05-23,3,1092.66,0.07,3048.52,Bkash,In-Store,Young,Business
SLS001631,S00562,C00226,P00223,ST00407,2025-10-05,2,514.1,0.18,843.12,Bkash,Online,Young,Programming
SLS001632,S00289,C00089,P00786,ST00522,2024-10-07,3,1188.18,0.06,3350.67,Cash,Online,Young,Academic
SLS001633,S00649,C00542,P00316,ST00903,2025-03-04,1,211.35,0.1,190.22,Card,Online,Professional,Children
SLS001634,S00601,C00237,P00606,ST00286,2025-04-06,2,394.35,0.03,765.04,Rocket,App,Young,Academic
SLS001635,S00411,C00187,P00934,ST00717,2025-10-17,1,787.38,0.06,740.14,Nagad,App,Young,Exam Prep
SLS001636,S00961,C00791,P00237,ST00563,2024-11-27,1,324.16,0.0007351293661580856,323.92,Nagad,In-Store,Elderly,Academic
SLS001637,S00639,C00814,P00060,ST00395,2024-08-24,2,531.5,0.03,1031.11,Nagad,Online,Elderly,Programming
SLS001638,S00956,C00661,P00667,ST00863,2024-04-28,2,1063.07,0.03,2062.36,Bkash,App,Young,Academic
SLS001639,S00663,C00187,P00733,ST00148,2025-01-27,1,558.79,0.16,469.38,Bkash,Online,Young,Fiction
SLS001640,S00202,C00633,P00312,ST00035,2025-03-05,2,234.34,0.08,431.19,Card,Online,Young,Self Help
SLS001641,S00736,C00716,P00466,ST00197,2025-07-11,1,438.82,0.1,394.94,Cash,In-Store,Elderly,Religious
SLS001642,S00493,C00232,P00497,ST00872,2026-01-14,1,125.14,0.01,123.89,Nagad,In-Store,Young,Children
SLS001643,S00717,C00132,P00822,ST00330,2024-07-08,2,783.99,0.09,1426.86,Nagad,App,Elderly,Fiction
SLS001644,S00729,C00431,P00698,ST00675,2024-07-18,1,420.91,0.09,383.03,Card,App,Kids,Fiction
SLS001645,S00276,C00422,P00268,ST00222,2024-09-13,2,199.11,0.06,374.33,Bkash,App,Kids,Children
SLS001646,S00276,C00151,P00268,ST00476,2024-05-26,3,199.11,0.09,543.57,Bkash,In-Store,Young,Children
SLS001647,S00764,C00189,P00324,ST00503,2024-05-06,2,527.07,0.04,1011.97,Nagad,App,Young,Religious
SLS001648,S00901,C00492,P00153,ST00235,2025-12-15,1,606.11,0.036972688346011084,583.7,Bkash,In-Store,Young,Programming
SLS001649,S00475,C00522,P00140,ST00370,2025-09-27,1,1092.16,0.03,1059.4,Card,In-Store,Young,Programming
SLS001650,S00284,C00532,P00823,ST00248,2026-01-10,2,955.75,0.07,1777.7,Nagad,In-Store,Professional,Fiction
SLS001651,S00082,C00981,P00836,ST00093,2025-06-03,1,260.25,0.03764520776660903,250.45,Nagad,App,Young,Religious
SLS001652,S00950,C00037,P00257,ST00412,2025-12-30,1,880.35,0.05,836.33,Cash,Online,Young,Exam Prep
SLS001653,S00550,C00790,P00853,ST00547,2025-02-01,1,484.15,0.03,469.63,Bkash,In-Store,Elderly,Programming
SLS001654,S00412,C00350,P00571,ST00086,2026-02-25,2,1091.67,0.04,2096.01,Bkash,Online,Young,Exam Prep
SLS001655,S00459,C00756,P00716,ST00342,2025-05-21,2,496.15,0.02,972.45,Rocket,In-Store,Kids,Exam Prep
SLS001656,S00352,C00739,P00883,ST00444,2024-01-30,3,1170.77,0.07,3266.45,Rocket,In-Store,Young,Exam Prep
SLS001657,S00087,C00617,P00307,ST00928,2024-05-31,2,289.87,0.05,550.75,Bkash,Online,Professional,Religious
SLS001658,S00389,C00632,P00668,ST00598,2025-04-06,2,203.07,0.08,373.65,Card,In-Store,Young,Religious
SLS001659,S00087,C00663,P00307,ST00939,2025-12-26,1,289.87,0.12716242898186877,253.01,Rocket,In-Store,Young,Religious
SLS001660,S00168,C00751,P00903,ST00505,2024-05-11,1,420.76,0.02,412.34,Card,Online,Young,Self Help
SLS001661,S00227,C00130,P00298,ST00798,2025-11-05,3,1133.08,0.1,3059.32,Bkash,In-Store,Young,Academic
SLS001662,S00967,C00357,P00626,ST00091,2026-03-05,1,745.36,0.19,603.74,Card,Online,Young,Academic
SLS001663,S00543,C00846,P00196,ST00548,2024-06-11,1,190.96,0.04,183.32,Cash,App,Young,Children
SLS001664,S00958,C00543,P00370,ST00336,2025-05-09,3,971.49,0.05,2768.75,Rocket,App,Young,Academic
SLS001665,S00768,C00136,P00351,ST00721,2026-03-01,2,487.93,0.07,907.55,Card,Online,Young,Exam Prep
SLS001666,S00922,C00962,P00753,ST00873,2024-10-02,1,856.97,0.11,762.7,Nagad,Online,Young,Fiction
SLS001667,S00788,C00988,P00284,ST00706,2024-12-17,3,480.64,0.06,1355.4,Nagad,Online,Young,Academic
SLS001668,S00495,C00507,P00327,ST00085,2025-02-05,2,958.72,0.02,1879.09,Nagad,In-Store,Professional,Academic
SLS001669,S00801,C00527,P00013,ST00610,2025-02-18,2,282.01,0.08,518.9,Cash,Online,Professional,Children
SLS001670,S00041,C00289,P00315,ST00738,2024-10-23,2,270.16,0.08,497.09,Bkash,In-Store,Professional,Fiction
SLS001671,S00276,C00510,P00268,ST00031,2025-04-19,3,199.11,0.13,519.68,Rocket,Online,Young,Children
SLS001672,S00641,C00968,P00544,ST00160,2024-08-29,3,997.1,0.04,2871.65,Card,In-Store,Young,Academic
SLS001673,S00244,C00256,P00399,ST00671,2025-12-09,1,767.77,0.04,737.06,Cash,In-Store,Young,Exam Prep
SLS001674,S00362,C00302,P00980,ST00300,2025-09-01,1,173.05,0.02,169.59,Nagad,In-Store,Young,Children
SLS001675,S00641,C00899,P00545,ST00057,2024-05-26,3,856.1,0.08,2362.84,Nagad,In-Store,Young,Academic
SLS001676,S00574,C00380,P00079,ST00884,2026-01-29,1,836.65,0.02,819.92,Bkash,In-Store,Professional,Exam Prep
SLS001677,S00327,C00973,P00815,ST00949,2024-08-24,3,433.96,0.05,1236.79,Card,In-Store,Young,Programming
SLS001678,S00962,C00347,P00058,ST00357,2025-04-17,4,125.77,0.08,462.83,Card,Online,Young,Children
SLS001679,S00713,C00004,P00841,ST00993,2026-04-16,1,857.62,0.09,780.43,Card,Online,Professional,Academic
SLS001680,S00814,C00955,P00402,ST00855,2025-08-31,1,992.41,0.11,883.24,Bkash,Online,Kids,Business
SLS001681,S00263,C00237,P00067,ST00539,2026-04-17,1,1062.59,0.03,1030.71,Rocket,Online,Young,Exam Prep
SLS001682,S00964,C00693,P00976,ST00740,2025-06-22,4,347.48,0.06,1306.52,Nagad,In-Store,Young,Religious
SLS001683,S00689,C00045,P00492,ST00931,2025-12-23,2,910.09,0.05,1729.17,Nagad,In-Store,Young,Fiction
SLS001684,S00700,C00752,P00857,ST00720,2025-02-18,2,408.42,0.05,776.0,Bkash,App,Young,Fiction
SLS001685,S00275,C00219,P00418,ST00324,2024-05-30,3,521.95,0.12,1377.95,Nagad,Online,Young,Biography
SLS001686,S00554,C00805,P00459,ST00181,2024-06-07,2,1079.07,0.05,2050.23,Bkash,In-Store,Young,Academic
SLS001687,S00058,C00967,P00362,ST00413,2025-06-15,3,925.17,0.05,2636.73,Nagad,In-Store,Young,Fiction
SLS001688,S00694,C00043,P00368,ST00174,2024-05-08,3,672.89,0.0924905044339007,1831.96,Bkash,Online,Young,Programming
SLS001689,S00724,C00365,P00797,ST00022,2025-02-02,1,223.23,0.0,223.23,Card,Nan,Kids,Children
SLS001690,S00651,C00719,P00035,ST00437,2025-02-17,3,834.86,0.07,2329.26,Bkash,Online,Young,Self Help
SLS001691,S00225,C00997,P00485,ST00316,2024-03-13,2,896.9,0.13,1560.61,Card,Online,Professional,Exam Prep
SLS001692,S00047,C00359,P00262,ST00090,2026-01-26,3,463.45,0.14,1195.7,Bkash,Online,Young,Academic
SLS001693,S00699,C00996,P00556,ST00869,2024-03-08,3,1403.05,0.1,3788.23,Nagad,Online,Young,Business
SLS001694,S00764,C00901,P00215,ST00114,2024-10-08,1,511.45,0.19,414.27,Nagad,Online,Elderly,Religious
SLS001695,S00289,C00722,P00349,ST00619,2024-02-03,2,859.05,0.04,1649.38,Card,App,Professional,Academic
SLS001696,S00466,C00378,P00532,ST00554,2024-03-21,3,333.78,0.19,811.09,Nagad,Online,Young,Religious
SLS001697,S00348,C00530,P00746,ST00978,2026-01-23,1,420.89,0.19,340.92,Cash,Online,Young,Business
SLS001698,S00574,C00723,P00945,ST00241,2024-08-30,2,437.68,0.06,822.84,Bkash,In-Store,Professional,Exam Prep
SLS001699,S00084,C00685,P00240,ST00224,2026-03-24,1,440.97,0.03,427.74,Card,App,Young,Academic
SLS001700,S00268,C00286,P00480,ST00616,2024-05-14,2,398.43,0.13,693.27,Bkash,,Professional,Programming
SLS001701,S00279,C00553,P00348,ST00542,2024-05-26,3,455.11,0.08,1256.1,Nagad,In-Store,Young,Exam Prep
SLS001702,S00415,C00840,P00610,ST00809,2025-05-28,2,350.24,0.07,651.45,Cash,Online,Professional,Academic
SLS001703,S00047,C00471,P00365,ST00162,2026-05-01,3,641.86,0.06,1810.05,Nagad,Online,Young,Academic
SLS001704,S00848,C00564,P00104,ST00287,2025-11-09,2,800.11,0.08,1472.2,Nagad,App,Professional,Academic
SLS001705,S00831,C00324,P00616,ST00006,2025-06-28,2,352.43,0.07,655.52,Nagad,In-Store,Young,Children
SLS001706,S00309,C00159,P00039,ST00716,2024-08-24,4,641.78,0.08,2361.75,Rocket,In-Store,Young,Religious
SLS001707,S00669,C00061,P00048,ST00312,2024-03-02,2,384.94,0.03,746.78,Bkash,Online,Young,Programming
SLS001708,S00327,C00401,P00888,ST00225,2025-11-29,1,783.93,0.08,721.22,Cash,In-Store,Professional,Programming
SLS001709,S00417,C00632,P00871,ST00592,2024-04-15,3,293.84,0.0,881.52,Nagad,Online,Young,Exam Prep
SLS001710,S00713,C00764,P00562,ST00240,2024-06-05,3,855.05,0.16,2154.73,Bkash,Online,Young,Academic
SLS001711,S00095,C00084,P00022,ST00050,2025-01-28,2,324.26,0.02,635.55,Nagad,In-Store,Young,Business
SLS001712,S00346,C00313,P00342,ST00226,2024-11-14,4,860.99,0.08,3168.44,Nagad,In-Store,Young,Fiction
SLS001713,S00553,C00811,P00345,ST00851,2026-02-12,4,194.8,0.05,740.24,Nagad,In-Store,Young,Children
SLS001714,S00324,C00112,P00725,ST00581,2024-08-04,3,790.47,0.15,2015.7,Card,Online,Young,Business
SLS001715,S00027,C00995,P00818,ST00452,2025-08-05,3,336.16,0.06,947.97,Bkash,In-Store,Young,Religious
SLS001716,S00325,C00633,P00354,ST00476,2025-02-09,4,298.64,0.04,1146.78,Rocket,App,Young,Biography
SLS001717,S00679,C00943,P00419,ST00997,2024-08-01,3,887.1,0.07,2475.01,Bkash,App,Young,Exam Prep
SLS001718,S00833,C00733,P00225,ST00032,2026-05-26,1,340.04,0.04,326.44,Bkash,Online,Professional,Self Help
SLS001719,S00215,C00964,P00732,ST00152,2025-12-10,1,689.34,0.06,647.98,Nagad,Online,Young,Academic
SLS001720,S00289,C00665,P00349,ST00864,2025-10-19,2,859.05,0.0,1718.1,Cash,In-Store,Elderly,Academic
SLS001721,S00432,C00268,P00709,ST00514,2025-02-13,1,553.22,0.05,525.56,Nagad,In-Store,Elderly,Business
SLS001722,S00468,C00805,P00711,ST00995,2024-07-02,1,256.14,0.05,243.33,Cash,App,Young,Fiction
SLS001723,S00074,C00225,P00162,ST00675,2025-07-31,2,1169.7,0.11,2082.07,Rocket,Online,Professional,Programming
SLS001724,S00149,C00562,P00889,ST00717,2026-05-13,1,574.27,0.03,557.04,Bkash,,Elderly,Biography
SLS001725,S00914,C00370,P00830,ST00565,2024-08-25,3,378.45,0.12,999.11,,Online,Young,Fiction
SLS001726,S00993,C00804,P00583,ST00019,2025-08-31,2,430.14,0.08,791.46,Nagad,App,Professional,Programming
SLS001727,S00407,C00763,P00093,ST00901,2026-02-05,2,1003.0,0.1,1805.4,Nagad,Online,Young,Programming
SLS001728,S00771,C00868,P00174,ST00503,2025-02-09,2,679.31,0.03,1317.86,Card,,Professional,Academic
SLS001729,S00076,C00245,P00099,ST00011,2024-03-12,2,318.87,0.04,612.23,Cash,App,Professional,Children
SLS001730,S00482,C00998,P00461,ST00201,2026-03-29,2,579.15,0.11,1030.89,Bkash,Online,Young,Religious
