store_id,store_name,city,region,store_type,opening_date,manager_name,floor_area,monthly_rent,employee_count,store_rating
ST00555,Novel Nest Center - Chittagong,Khagrachari,Chattogram,Mini,2021-10-02 10:52:00,Arif Bhuiyan,2537.69,110716.24,10,3.67
ST00556,Rokomari Center - Khagrachari,Manikganj,Dhaka,Standard,2023-12-17 04:04:00,Hasan Uddin,5137.89,30983.49,46,3.38
ST00557,Novel Nest Branch - Madaripur,Bandarban,Chattogram,Online Hub,2024-06-04 00:44:00,Mahin Chowdhury,711.11,230070.63,24,4.36
ST00558,Rokomari Store - Manikganj,Madaripur,Dhaka,Standard,2017-12-15 01:39:00,Rafi Roy,5402.46,189558.5,48,3.5
ST00559,Literary World Outlet - Chittagong,Tangail,Dhaka,Mall Outlet,2017-11-22 13:43:00,Arif Talukder,1904.5,176338.11,44,4.67
ST00560,Novel Nest Outlet - Cox'S Bazar,Manikganj,Dhaka,Flagship,2017-08-02 16:26:00,Adib Patwary,638.24,175434.93,59,4.09
ST00561,Pages Cafe Branch - Gazipur,Chittagong,Chattogram,Mini,2022-10-14 16:55:00,Nafis Roy,3549.46,82017.89,9,4.19
ST00562,Pages Cafe Center - Cox'S Bazar,Dhaka,Dhaka,Standard,2025-03-26 22:46:00,Shaila Islam,1656.38,234381.7,56,3.92
ST00563,Story House Center - Narsingdi,Dhaka,Dhaka,Flagship,2017-04-09 22:48:00,Ayesha Roy,2971.54,231852.51,53,4.84
ST00564,Bookhub Store - Narsingdi,Dhaka,Dhaka,Flagship,2018-03-31 02:46:00,Sami Patwary,4892.96,188779.87,27,3.73
ST00565,Story House Center - Noakhali,Noakhali,Chattogram,Mini,2021-05-16 17:18:00,Imran Uddin,4832.66,125198.6,9,3.74
ST00566,Novel Nest Center - Chandpur,Munshiganj,Dhaka,Standard,2020-07-09 13:39:00,Shuvo Sarker,3762.16,26072.2,9,4.76
ST00567,Bookhub Branch - Bandarban,Gopalganj,Dhaka,Standard,2017-12-05 11:06:00,Sadia Sheikh,5876.08,21653.17,31,4.13
ST00568,Book Valley Center - Manikganj,Kishoreganj,Dhaka,Mall Outlet,2022-06-28 04:01:00,Hasan Hossain,2997.01,47461.57,2,3.79
ST00569,Literary World Store - Gazipur,Madaripur,Dhaka,Standard,2025-02-23 06:20:00,Muntasir Sarker,620.57,155004.7,7,3.38
ST00570,Readers Point Store - Kishoreganj,Feni,Chattogram,Flagship,2018-11-28 07:09:00,Sakib Das,4988.78,202553.35,32,3.34
ST00571,Pages Cafe Outlet - Chittagong,Noakhali,Chattogram,Flagship,2017-01-10 07:21:00,Shuvo Nahar,1639.25,237889.45,34,4.56
ST00572,Pages Cafe Store - Madaripur,Cox's Bazar,Chattogram,Flagship,2019-01-11 06:52:00,Tasnima Patwary,1386.94,56210.09,51,3.41
ST00573,Pages Cafe Center - Dhaka,Cox's Bazar,Chattogram,Standard,2018-08-30 14:35:00,Tanjim Islam,792.06,79749.05,58,2.81
ST00574,Story House Center - Khagrachari,Dhaka,Dhaka,Mini,2021-03-13 01:39:00,Sadia Amin,2236.24,27713.57,17,2.84
ST00575,Pages Cafe Outlet - Lakshmipur,Dhaka,Dhaka,Standard,2017-12-19 15:23:00,Nayeem Nahar,2226.49,247426.08,21,4.95
ST00576,Rokomari Outlet - Shariatpur,Rajbari,Dhaka,Flagship,2020-03-31 21:37:00,Shaila Mollik,2095.52,198515.04,13,4.03
ST00577,Readers Point Outlet - Comilla,Tangail,Dhaka,Mini,2018-01-28 11:56:00,Farhan Sheikh,3721.88,127967.82,15,3.88
ST00578,Bookhub Store - Lakshmipur,Dhaka,Dhaka,Standard,2023-02-02 05:27:00,Muntasir Amin,4608.64,150257.86,27,4.82
ST00579,Bookhub Store - Manikganj,Chandpur,Chattogram,Standard,2021-03-22 18:44:00,Farhan Hossain,5651.49,147110.99,59,3.57
ST00580,Rokomari Outlet - Feni,Dhaka,Dhaka,Mall Outlet,2017-09-04 16:48:00,Muntasir Sarker,926.68,74774.78,53,4.55
ST00581,Story House Center - Feni,Dhaka,Dhaka,Standard,2017-05-24 15:04:00,Sadia Sheikh,1242.14,58566.81,54,4.39
ST00582,Pages Cafe Store - Chandpur,Faridpur,Dhaka,Standard,2021-05-26 01:27:00,Sakib Uddin,3703.12,84789.29,28,3.85
ST00583,Bookhub Branch - Manikganj,Cox's Bazar,Chattogram,Online Hub,2022-04-29 15:26:00,Mim Talukder,949.56,73081.08,40,4.5
ST00584,Rokomari Outlet - Rangamati,Chandpur,Chattogram,Mini,2018-07-27 14:50:00,Raisa Sheikh,2476.28,146019.1,43,4.92
ST00585,Bookhub Center - Rangamati,Narayanganj,Dhaka,Mini,2019-11-30 02:00:00,Mahin Mollik,3897.49,87427.66,16,3.24
ST00586,Pages Cafe Center - Rajbari,Cox's Bazar,Chattogram,Mini,2022-06-17 16:45:00,Shaila Nahar,4771.05,186302.03,28,2.84
ST00587,Pages Cafe Store - Chandpur, Cumilla ,,Standard,2021-03-29 07:10:00,Tanvir Mollik,1618.56,148465.84,33,4.61
ST00588,Readers Point Store - Lakshmipur,Gopalganj,Dhaka,Standard,2018-01-17 21:02:00,Tanvir Khan,4140.72,140081.98,32,3.69
ST00589,Story House Store - Munshiganj,Chittagong,Chattogram,Mini,2020-07-09 17:02:00,Shuvo Amin,4016.87,238554.04,29,4.0
ST00590,Pages Cafe Branch - Chittagong,Dhaka,Dhaka,Mini,2018-10-12 10:02:00,Sadia Karim,5213.85,90766.24,27,3.29
ST00591,Story House Center - Brahmanbaria,Munshiganj,Dhaka,Mini,2025-05-04 06:08:00,Nusrat Ahmed,2156.99,164288.42,5,4.65
ST00592,Story House Branch - Narayanganj,Dhaka,Dhaka,Standard,2024-03-26 13:54:00,Sifat Chowdhury,4600.51,15011.9,46,4.39
ST00593,Book Valley Branch - Lakshmipur,Madaripur,Dhaka,Online Hub,2019-10-23 07:41:00,Muntasir Amin,4611.2,188177.06,54,4.9
ST00594,Bookhub Store - Brahmanbaria,Narayanganj,Dhaka,Standard,2019-02-12 18:12:00,Raisa Talukder,1739.49,133097.82,45,3.85
ST00595,Story House Store - Tangail,Dhaka,Dhaka,Flagship,2018-03-19 10:21:00,Mahin Islam,3878.48,63970.46,56,4.95
ST00596,Story House Outlet - Brahmanbaria,Manikganj,Dhaka,Standard,2023-08-19 23:55:00,Tasnima Rahman,4180.91,15354.98,27,3.92
ST00597,Novel Nest Branch - Narayanganj,Tangail,Dhaka,Standard,2025-04-06 08:52:00,Raisa Sarker,1936.8,181131.83,5,4.17
ST00598,Rokomari Center - Cox'S Bazar,Shariatpur,Dhaka,Mini,2019-06-17 06:49:00,Rafi Sarker,2930.08,170734.67,17,4.28
ST00599,Rokomari Center - Narsingdi,Dhaka,Dhaka,Standard,2022-10-04 07:06:00,Hasan Mollik,2840.36,105726.00085985196,51,3.88
ST00600,Story House Branch - Gopalganj,Dhaka,Dhaka,Mini,2019-02-12 07:12:00,Nusrat Jahan,4731.65,117801.88,10,4.04
ST00601,Rokomari Outlet - Shariatpur,Gazipur,Dhaka,Standard,2025-04-02 08:13:00,Arif Nahar,403.87,165234.87,33,3.29
ST00602,Novel Nest Outlet - Kishoreganj,Cox's Bazar,Chattogram,Flagship,2019-09-11 00:32:00,Mahin Ahmed,3205.75,149263.68,2,3.6
ST00603,Book Valley Branch - Narayanganj,Feni,Chattogram,Standard,2017-11-12 17:46:00,Nayeem Das,1432.31,71140.34,20,4.34
ST00604,Book Valley Outlet - Brahmanbaria,Faridpur,Dhaka,Standard,2024-12-04 17:49:00,Hasan Sarker,4022.32,136910.49,8,2.89
ST00605,Readers Point Store - Manikganj,Brahmanbaria,Chattogram,Mini,2025-07-04 23:47:00,Muntasir Mollik,4210.07,135929.31,8,4.34
ST00606,Novel Nest Center - Comilla,Rajbari,Dhaka,Standard,2020-07-29 02:04:00,Sakib Karim,3206.31,124631.90172626058,11,3.47
ST00607,Bookhub Branch - Comilla,Rangamati,Chattogram,Standard,2025-03-01 09:08:00,Karim Das,3435.37,116869.92,33,3.4
ST00608,Readers Point Outlet - Lakshmipur,Dhaka,Dhaka,Standard,2019-03-12 23:55:00,Raisa Karim,2164.33,117480.08,42,4.33
ST00609,Pages Cafe Outlet - Comilla,Narsingdi,Dhaka,Flagship,2019-06-10 03:48:00,Sami Ahmed,2154.61,246335.05,18,3.27
ST00610,Novel Nest Store - Chandpur,Rajbari,Dhaka,Flagship,2021-10-30 09:32:00,Sami Sarker,4572.66,225199.01,49,4.92
ST00611,Rokomari Branch - Chittagong,Faridpur,Dhaka,Mall Outlet,2022-05-28 00:03:00,Arif Amin,1137.7,71937.21,24,4.98
ST00612,Literary World Branch - Chittagong,Dhaka,Dhaka,Flagship,2020-06-21 05:13:00,Tanvir Miah,4720.42,228918.88,44,3.81
ST00613,Novel Nest Branch - Feni,Dhaka,Dhaka,Flagship,2024-03-12 12:11:00,Shuvo Sheikh,4068.07,47422.16,32,3.68
ST00614,Pages Cafe Outlet - Comilla,Madaripur,Dhaka,Online Hub,2024-02-10 14:08:00,Raisa Chowdhury,5353.06,215546.9,43,2.97
ST00615,Bookhub Branch - Rangamati,Bandarban,Chattogram,Mini,2018-02-02 10:49:00,Jannat Amin,1856.81,58080.99,58,4.51
ST00616,Pages Cafe Branch - Chittagong,Brahmanbaria,Chattogram,Standard,2025-11-29 14:30:00,Mim Chowdhury,3234.6,115016.79,59,3.16
ST00617,Bookhub Store - Faridpur,Dhaka,Dhaka,Mini,2018-06-08 01:46:00,Rafi Hossain,618.34,246221.58,36,4.85
ST00618,Literary World Outlet - Noakhali,Feni,Chattogram,Mall Outlet,2021-09-27 07:46:00,Fahim Das,5510.04,37806.5,57,4.98
ST00619,Literary World Store - Madaripur,Gopalganj,Dhaka,Flagship,2020-10-22 02:33:00,Hasan Sheikh,4182.19,212350.14,42,3.07
ST00620,Readers Point Store - Gopalganj,Noakhali,Chattogram,Standard,2021-01-24 10:43:00,Nabil Uddin,3888.1,131262.48,17,4.3
ST00621,Novel Nest Store - Chittagong,Dhaka,Dhaka,Online Hub,2018-02-27 03:52:00,Nayeem Bhuiyan,4503.06,204604.14075870323,56,3.83
ST00622,Bookhub Store - Khagrachari,Cox's Bazar,Chattogram,Mini,2020-02-02 05:08:00,Sifat Ahmed,1992.24,238835.47,10,3.99
ST00623,Pages Cafe Center - Faridpur,Khagrachari,Chattogram,Mall Outlet,2017-04-10 16:52:00,Nayeem Islam,3781.62,144069.37,29,3.2
ST00624,Readers Point Branch - Bandarban,Cox's Bazar,Chattogram,Standard,2025-10-04 09:23:00,Sakib Islam,4885.16,221950.64,10,4.39
ST00625,Literary World Center - Chittagong, Cumilla ,,Mall Outlet,2018-04-18 16:41:00,Mim Patwary,905.65,219240.13,47,3.17
ST00626,Novel Nest Branch - Madaripur,Gazipur,Dhaka,Standard,2021-05-08 01:39:00,Sifat Chowdhury,5769.37,18439.13,53,4.75
ST00627,Bookhub Store - Gazipur,Brahmanbaria,Chattogram,Mini,2018-12-11 20:35:00,Tamim Sarker,5394.57,77237.57,49,3.8
ST00628,Rokomari Branch - Cox'S Bazar,Rajbari,Dhaka,Online Hub,2018-08-08 21:32:00,Tanjim Bhuiyan,5792.91,94176.57,7,4.2
ST00629,Literary World Store - Kishoreganj,Madaripur,Dhaka,Flagship,2020-07-06 05:51:00,Tamim Uddin,4926.75,140693.05,17,4.83
ST00630,Readers Point Center - Faridpur,Rangamati,Chattogram,Standard,2025-09-20 20:14:00,Ayesha Das,2048.14,31888.51,21,4.42
ST00631,Novel Nest Store - Gopalganj,Dhaka,Dhaka,Standard,2021-04-21 07:57:00,Rafi Ahmed,3656.71,106407.22,8,3.99
ST00632,Story House Outlet - Narayanganj,Kishoreganj,Dhaka,Online Hub,2025-08-24 11:00:00,Karim Das,1072.91,206439.96,32,3.69
ST00633,Novel Nest Center - Madaripur,Khagrachari,Chattogram,Flagship,2024-06-10 15:50:00,Nusrat Nahar,4623.33,55699.91,3,4.243244826915597
ST00634,Story House Center - Kishoreganj,Dhaka,Dhaka,Online Hub,2020-12-02 19:01:00,Karim Chowdhury,1260.38,179799.97,37,3.55
ST00635,Book Valley Center - Manikganj,Dhaka,Dhaka,Standard,2025-02-09 06:44:00,Mahin Nahar,5254.21,123177.41,35,4.88
ST00636,Readers Point Store - Kishoreganj,Faridpur,Dhaka,Standard,2020-02-19 03:20:00,Hasan Ahmed,1747.12,31615.7,36,3.36
ST00637,Book Valley Store - Noakhali,Chittagong,Chattogram,Standard,2021-07-06 16:58:00,Karim Sheikh,1298.31,56682.91,54,3.7
ST00638,Pages Cafe Outlet - Noakhali,Feni,Chattogram,Mall Outlet,2023-02-14 22:01:00,Rumana Karim,797.06,48142.22,47,4.51
ST00639,Readers Point Center - Tangail,Dhaka,Dhaka,Flagship,2022-04-21 20:07:00,Shuvo Ahmed,4383.64,160633.69,17,3.6
ST00640,Literary World Center - Rajbari,Shariatpur,Dhaka,Standard,2024-06-16 20:16:00,Shuvo Roy,1442.74,35521.23,35,4.75
ST00641,Readers Point Outlet - Chandpur,Narsingdi,Dhaka,Flagship,2018-06-20 06:39:00,Tamim Das,1506.94,208415.99,48,3.33
ST00642,Story House Center - Chittagong,Bandarban,Chattogram,Mall Outlet,2021-06-27 04:14:00,Adib Patwary,1350.3,204564.9,51,2.87
ST00643,Readers Point Store - Narsingdi,Bandarban,Chattogram,Mini,2022-12-25 06:26:00,Mahin Talukder,2112.45,33814.57,39,4.18
ST00644,Readers Point Branch - Manikganj,Noakhali,Chattogram,Standard,2019-12-24 01:14:00,Rafi Bhuiyan,5670.78,223726.34,6,3.92
ST00645,Book Valley Branch - Madaripur,Gazipur,Dhaka,Standard,2024-10-19 16:06:00,Fahim Chowdhury,3125.08,240402.79,27,4.85
ST00646,Story House Store - Narsingdi,Dhaka,Dhaka,Standard,2019-09-18 09:08:00,Adib Islam,1860.92,25215.0,51,3.73
ST00647,Readers Point Center - Cox'S Bazar,Rajbari,Dhaka,Standard,2019-09-17 13:58:00,Imran Jahan,1354.19,238327.45,6,3.1
ST00648,Readers Point Branch - Rajbari,Madaripur,Dhaka,Online Hub,2019-12-10 04:52:00,Tasnima Bhuiyan,505.85,80673.61,36,3.53
ST00649,Pages Cafe Center - Gopalganj,Manikganj,Dhaka,Standard,2023-02-01 21:44:00,Mahin Patwary,2443.96,171219.06,33,3.67
ST00650,Literary World Branch - Rangamati,Dhaka,Dhaka,Standard,2018-01-23 20:32:00,Muntasir Patwary,1016.34,56081.7,14,4.08
ST00651,Book Valley Branch - Rangamati,Dhaka,Dhaka,Mini,2018-04-15 11:24:00,Nayeem Bhuiyan,551.27,207102.12,21,3.4
ST00652,Literary World Center - Faridpur,Lakshmipur,Chattogram,Standard,2024-01-03 13:07:00,Sakib Talukder,976.69,212849.64,58,4.01
ST00653,Bookhub Store - Shariatpur,Dhaka,Dhaka,Flagship,2018-11-13 05:39:00,Tamim Sheikh,2183.72,244910.23,36,4.8
ST00654,Literary World Store - Rajbari,Rajbari,Dhaka,Flagship,2017-12-11 21:33:00,Sifat Patwary,4604.84,248245.36,56,3.73
ST00655,Readers Point Store - Faridpur,Chandpur,Chattogram,Standard,2019-05-17 08:55:00,Hasan Mollik,775.12,32826.56,29,4.23
ST00656,Readers Point Store - Madaripur,Dhaka,Dhaka,Mini,2020-08-01 20:40:00,Nusrat Karim,4200.57,169621.45,51,3.3
ST00657,Pages Cafe Outlet - Faridpur,Dhaka,Dhaka,Flagship,2017-04-19 19:45:00,Sakib Das,3875.04,79165.85,37,4.56
ST00658,Rokomari Outlet - Lakshmipur,Gopalganj,Dhaka,Standard,2024-07-06 14:58:00,Tasnima Nahar,5339.15,44510.78,54,3.39
ST00659,Bookhub Center - Rajbari,Munshiganj,Dhaka,Standard,2018-01-22 02:20:00,Arif Jahan,1430.33,49966.92,20,4.08
ST00660,Story House Outlet - Khagrachari,Gazipur,Dhaka,Mini,2020-08-20 21:24:00,Raisa Hossain,4847.9,235062.75,24,3.46
ST00661,Pages Cafe Store - Feni,Tangail,Dhaka,Flagship,2018-10-27 04:30:00,Mahin Bhuiyan,5243.25,175657.57,23,2.95
ST00662,Readers Point Center - Gazipur,Dhaka,Dhaka,Standard,2019-08-27 14:05:00,Tamim Das,5868.31,26858.32,15,3.5
ST00663,Readers Point Outlet - Noakhali,Dhaka,Dhaka,Flagship,2017-05-29 16:34:00,Sifat Roy,4927.88,246294.07,34,3.27
ST00664,Novel Nest Store - Noakhali,Dhaka,Dhaka,Standard,2025-07-13 23:04:00,Tanvir Hossain,1093.1,119957.04862376537,12,4.76
ST00665,Novel Nest Store - Brahmanbaria,Gazipur,Dhaka,Flagship,2025-06-08 04:22:00,Tamim Nahar,5703.92,87657.14,19,3.39
ST00666,Bookhub Store - Kishoreganj,Gazipur,Dhaka,Standard,2018-02-20 19:44:00,Sakib Jahan,4963.96,178223.91181630915,52,4.94
ST00667,Bookhub Store - Gazipur,Noakhali,Chattogram,Mini,2018-10-11 06:19:00,Mahin Talukder,1589.02,185745.36,23,3.88
ST00668,Bookhub Center - Brahmanbaria,Dhaka,Dhaka,Flagship,2024-12-17 15:07:00,Mahin Hossain,1325.11,173867.54,49,3.29
ST00669,Rokomari Outlet - Madaripur,Narayanganj,Dhaka,Mini,2020-09-25 12:37:00,Imran Uddin,5643.92,123824.01,49,3.66
ST00670,Pages Cafe Branch - Chittagong,Rajbari,Dhaka,Standard,2017-07-23 23:37:00,Nayeem Khan,1271.91,135411.63,58,3.2
ST00671,Readers Point Store - Dhaka,Brahmanbaria,Chattogram,Standard,2018-03-23 11:15:00,Shaila Sarker,4751.78,25153.8,31,4.63
ST00672,Story House Store - Shariatpur,Tangail,Dhaka,Standard,2022-01-08 09:23:00,Sakib Miah,2669.45,132648.81,51,3.06
ST00673,Book Valley Outlet - Brahmanbaria,Dhaka,Dhaka,Standard,2022-09-07 20:02:00,Imran Mollik,4453.31,94958.02,26,4.72
ST00674,Novel Nest Center - Bandarban,Shariatpur,Dhaka,Mini,2018-05-19 10:20:00,Fahim Das,914.37,81987.03,38,2.9
ST00675,Novel Nest Outlet - Kishoreganj,Faridpur,Dhaka,Mini,2020-04-30 22:42:00,Jannat Uddin,4460.33,78361.27,49,3.46
ST00676,Book Valley Center - Madaripur,Chittagong,Chattogram,Mini,2019-05-08 21:15:00,Rafi Mollik,3266.7,167502.52,10,3.93919317357087
ST00677,Book Valley Branch - Munshiganj,Dhaka,Dhaka,Standard,2021-10-23 17:12:00,Imran Das,5442.12,143240.85337113877,5,4.31
ST00678,Story House Center - Brahmanbaria,Brahmanbaria,Chattogram,Mini,2019-11-23 06:20:00,Karim Mollik,1455.03,115063.57,11,3.93
ST00679,Literary World Branch - Rangamati,Shariatpur,Dhaka,Flagship,2018-11-02 08:23:00,Fahim Khan,1012.39,52408.94,43,4.87
ST00680,Pages Cafe Store - Rangamati,Tangail,Dhaka,Standard,2024-05-02 18:19:00,Tanvir Miah,1498.83,241037.94,29,3.61
ST00681,Bookhub Center - Faridpur,Dhaka,Dhaka,Flagship,2022-02-13 20:20:00,Rumana Islam,840.02,67622.66,18,2.89
ST00682,Book Valley Outlet - Faridpur,Bandarban,Chattogram,Flagship,2021-04-07 09:38:00,Nusrat Uddin,5888.84,110435.66,46,4.48
ST00683,Book Valley Store - Faridpur,Chandpur,Chattogram,Mini,2018-03-19 03:50:00,Fahim Karim,1088.0,59698.12,2,4.07
ST00684,Novel Nest Store - Bandarban,Munshiganj,Dhaka,Online Hub,2017-08-21 16:16:00,Sami Jahan,1524.77,180238.57,12,4.62
ST00685,Novel Nest Outlet - Comilla,Gazipur,Dhaka,Flagship,2024-02-29 23:20:00,Nayeem Bhuiyan,4934.24,117490.26,37,3.74
ST00686,Book Valley Center - Khagrachari,Dhaka,Dhaka,Standard,2025-09-18 21:07:00,Mim Rahman,1781.82,112207.74,55,4.42
ST00687,Novel Nest Store - Brahmanbaria,Dhaka,Dhaka,Mini,2022-04-03 08:00:00,Jannat Sheikh,1644.84,220647.3,45,3.18
ST00688,Novel Nest Center - Chandpur,Chittagong,Chattogram,Mall Outlet,2017-05-09 10:42:00,Hasan Roy,4164.93,193477.76,41,5.0
ST00689,Bookhub Outlet - Lakshmipur,Kishoreganj,Dhaka,Mini,2021-05-03 15:05:00,Rumana Rahman,2633.09,137170.64,43,3.18
ST00690,Readers Point Center - Feni,Brahmanbaria,Chattogram,Flagship,2019-07-10 17:11:00,Sakib Karim,5078.68,125118.74,20,4.63
ST00691,Pages Cafe Outlet - Dhaka,Chandpur,Chattogram,Flagship,2017-06-29 15:14:00,Shuvo Das,3974.31,240576.83,27,3.27
ST00692,Bookhub Center - Comilla,Bandarban,Chattogram,Mini,2018-04-14 01:26:00,Sifat Miah,2014.0,239768.61,53,4.52
ST00693,Pages Cafe Outlet - Madaripur,Bandarban,Chattogram,Standard,2021-07-01 06:12:00,Tamim Ahmed,3748.37,180621.15,44,4.69
ST00694,Story House Center - Gopalganj,Shariatpur,Dhaka,Mall Outlet,2020-11-03 17:12:00,Tamim Hossain,5252.19,193634.76,36,4.73
ST00695,Literary World Outlet - Khagrachari,Narayanganj,Dhaka,Mall Outlet,2022-01-26 21:20:00,Muntasir Patwary,2441.1,226286.83,6,3.85
ST00696,Pages Cafe Store - Chittagong,Dhaka,Dhaka,Mall Outlet,2023-03-29 13:22:00,Sakib Roy,4524.24,241612.56,44,3.74
ST00697,Bookhub Store - Comilla,Cox's Bazar,Chattogram,Standard,2019-05-23 23:36:00,Tasnima Karim,2728.66,34334.57,23,4.63
ST00698,Readers Point Branch - Shariatpur,Noakhali,Chattogram,Mini,2019-07-30 19:05:00,Shaila Islam,3441.21,249374.63,24,4.07
ST00699,Literary World Branch - Narayanganj,Manikganj,Dhaka,Mini,2023-02-05 13:29:00,Rafi Bhuiyan,4508.72,180210.22,41,4.17
ST00700,Book Valley Center - Rangamati,Lakshmipur,Chattogram,Flagship,2018-10-10 19:51:00,Nayeem Nahar,738.95,154295.04,24,3.32
ST00701,Bookhub Store - Rajbari,Rangamati,Chattogram,Standard,2017-09-10 06:00:00,Mahin Bhuiyan,2947.72,91455.54667229363,35,3.78
ST00702,Bookhub Store - Brahmanbaria,Munshiganj,Dhaka,Standard,2024-09-05 19:54:00,Raisa Talukder,933.2,94051.63,2,3.61
ST00703,Literary World Outlet - Lakshmipur,Brahmanbaria,Chattogram,Standard,2018-11-17 18:03:00,Tanvir Uddin,4460.03,203989.4,12,4.26
ST00704,Rokomari Branch - Kishoreganj,Tangail,Dhaka,Mall Outlet,2018-02-02 05:03:00,Tasnima Jahan,3803.72,168792.24,33,3.23
ST00705,Book Valley Branch - Feni,Dhaka,Dhaka,Online Hub,2023-08-21 14:01:00,Sami Mollik,2230.81,62165.71,57,3.69
ST00706,Bookhub Center - Feni,Dhaka,Dhaka,Standard,2021-10-14 13:56:00,Jannat Sarker,827.18,158329.09,46,4.67
ST00707,Novel Nest Outlet - Faridpur,Madaripur,Dhaka,Standard,2018-04-29 18:31:00,Mahin Roy,5584.49,48174.03,26,4.0
ST00708,Story House Outlet - Noakhali,Chittagong,Chattogram,Flagship,2024-08-26 20:56:00,Sami Bhuiyan,2164.02,131765.58,58,4.77
ST00709,Bookhub Center - Gazipur,Faridpur,Dhaka,Standard,2019-03-18 20:57:00,Nusrat Sarker,1942.11,152112.54,17,3.31
ST00710,Readers Point Branch - Cox'S Bazar,Chittagong,Chattogram,Flagship,2023-01-31 10:39:00,Tanjim Hossain,965.63,164385.76,53,3.77
ST00711,Literary World Branch - Shariatpur,Tangail,Dhaka,Mini,2022-11-09 17:03:00,Rumana Karim,3633.18,49136.61,25,3.9
ST00712,Readers Point Center - Shariatpur,Bandarban,Chattogram,Mini,2024-06-19 05:12:00,Sifat Hossain,1887.66,37465.65,7,3.68
ST00713,Readers Point Store - Tangail,Dhaka,Dhaka,Online Hub,2023-07-23 23:22:00,Shaila Chowdhury,5119.98,75796.42,2,4.31
ST00714,Story House Store - Khagrachari,Manikganj,Dhaka,Online Hub,2023-04-30 05:56:00,Karim Bhuiyan,4223.49,157652.01,58,3.13
ST00715,Novel Nest Center - Bandarban,Dhaka,Dhaka,Flagship,2017-06-19 04:38:00,Arif Islam,421.92,233945.46,39,3.94
ST00716,Literary World Branch - Feni,Dhaka,Dhaka,Mini,2025-06-10 13:45:00,Nabil Ahmed,3567.78,198094.03,10,3.11
ST00717,Book Valley Store - Chittagong,Dhaka,Dhaka,Flagship,2018-02-20 23:20:00,Arif Islam,1698.27,190241.97,32,3.410019620558151
ST00718,Readers Point Outlet - Rangamati,Dhaka,Dhaka,Standard,2019-04-14 03:58:00,Shaila Khan,486.06,92604.6,4,4.63
ST00719,Book Valley Store - Brahmanbaria,Dhaka,Dhaka,Standard,2021-01-05 22:39:00,Imran Das,3868.46,41251.23,21,2.84
ST00720,Literary World Branch - Faridpur,Rajbari,Dhaka,Flagship,2019-08-06 16:57:00,Hasan Patwary,1547.52,224605.76,45,3.81
ST00721,Book Valley Branch - Faridpur,Madaripur,Dhaka,Flagship,2022-05-02 22:10:00,Mahin Sarker,5437.96,132700.57,5,3.88
ST00722,Story House Center - Gazipur,Dhaka,Dhaka,Standard,2017-06-23 20:43:00,Tasnima Das,3610.93,38620.05,54,4.38
ST00723,Readers Point Outlet - Dhaka,Feni,Chattogram,Flagship,2021-01-31 03:00:00,Nusrat Bhuiyan,1571.44,140717.65,41,2.96
ST00724,Literary World Outlet - Lakshmipur,Narayanganj,Dhaka,Mall Outlet,2020-02-23 07:28:00,Adib Sarker,5883.11,173721.41,14,3.69
ST00725,Rokomari Store - Dhaka,Lakshmipur,Chattogram,Standard,2022-10-28 06:31:00,Mim Das,3460.07,90176.51,50,4.53
ST00726,Story House Store - Narsingdi,Shariatpur,Dhaka,Standard,2021-09-05 01:25:00,Sadia Miah,1326.64,17173.5,49,3.97
ST00727,Pages Cafe Branch - Narayanganj,Dhaka,Dhaka,Mall Outlet,2023-10-21 04:37:00,Imran Sarker,3296.56,161077.64,15,4.45
ST00728,Book Valley Center - Kishoreganj,Lakshmipur,Chattogram,Standard,2018-06-25 09:18:00,Tasnima Miah,5772.35,24422.45,13,3.6
ST00729,Rokomari Center - Bandarban,Feni,Chattogram,Standard,2025-07-18 04:49:00,Raisa Ahmed,2775.58,116706.42,16,4.82
ST00730,Novel Nest Store - Bandarban,Shariatpur,Dhaka,Mall Outlet,2020-07-12 13:13:00,Tanjim Mollik,2781.93,208822.18,10,2.97
ST00731,Literary World Center - Rajbari,Narayanganj,Dhaka,Standard,2020-02-24 16:59:00,Nafis Karim,2982.31,249729.19,40,3.0
ST00732,Book Valley Branch - Feni,Madaripur,Dhaka,Flagship,2021-12-07 19:43:00,Karim Mollik,1968.58,102021.18,5,3.96
ST00733,Story House Outlet - Rajbari,Manikganj,Dhaka,Standard,2018-06-20 23:05:00,Rafi Ahmed,1305.99,19729.83,26,3.84
ST00734,Readers Point Store - Kishoreganj,Chittagong,Chattogram,Standard,2024-04-30 15:27:00,Ayesha Amin,3642.0,130832.23,35,4.2
ST00735,Pages Cafe Center - Chittagong,Munshiganj,Dhaka,Mini,2019-05-18 18:43:00,Mim Uddin,5407.52,79924.72,33,3.3
ST00736,Pages Cafe Branch - Tangail,Dhaka,Dhaka,Flagship,2025-05-06 12:59:00,Nafis Islam,4520.09,224802.13,30,3.3
ST00737,Book Valley Store - Dhaka,Dhaka,Dhaka,Mini,2018-05-02 20:50:00,Ayesha Sheikh,938.65,182203.24,14,4.45
ST00738,Rokomari Outlet - Bandarban,Dhaka,Dhaka,Mini,2024-10-10 18:15:00,Raisa Amin,2644.75,110015.97,8,3.44
ST00739,Rokomari Branch - Rajbari,Dhaka,Dhaka,Mall Outlet,2020-07-19 11:47:00,Farhan Khan,429.66,194076.63,59,4.4
